Controller Name:,"CPU0555396624"	Trend Name:,"_Fossalta_Temperature"	Trend Tags:,"8"	Sample Period:,"4" ms	Description:,""	Start Trigger:,Time Trigger,06/10/2017,08:42:44;597		Stop Trigger:,No Trigger		Start Time:,06/10/2017,08:42:44;597	Stop Time:,06/10/2017,08:42:59;593	Pre-Samples:,"0"	Post-Samples:,"0"
Tim	Posizione	Velocità	Corrente
1336	138,542358	958,872864	41,069515
1340	142,369934	956,893677	45,710918
1344	146,205215	958,820801	42,767227
1348	150,054810	962,397888	42,330135
1352	153,903168	962,091614	43,071140
1356	157,744751	960,395813	41,674919
1360	161,585236	960,120789	42,655712
1364	165,415176	957,483276	43,196796
1368	169,253021	959,460388	42,274590
1372	173,094833	960,454102	42,350563
1376	176,935074	960,060364	42,823704
1380	180,783981	962,224976	39,574753
1384	184,623795	959,956177	40,614872
1388	188,461960	959,541626	41,283028
1392	192,295731	958,441650	43,311794
1396	196,136795	960,264526	44,308903
1400	199,974274	959,370789	45,535885
1404	203,814560	960,072876	43,220692
1408	207,650299	958,931213	41,872543
1412	211,494705	961,104126	41,719540
1416	215,332199	959,370789	42,705677
1420	219,176361	961,041626	40,518040
1424	223,018478	960,529114	42,153976
1428	226,852539	958,516602	41,781963
1432	230,688156	958,904114	42,658550
1436	234,528687	960,131226	44,127460
1440	238,372635	960,989563	42,647110
1444	242,215836	960,799927	43,395626
1448	246,059769	960,981201	40,221310
1452	249,894379	958,652039	41,685768
1456	253,731354	959,243713	42,546185
1460	257,573883	960,635376	42,527321
1464	261,416901	960,749939	41,605618
1468	265,256958	960,014526	42,145988
1472	269,095154	959,554138	41,352142
1476	272,934296	959,779114	43,543892
1480	276,776215	960,483276	43,801079
1484	280,618927	960,674927	43,376774
1488	284,459015	960,022888	42,950512
1492	288,297577	959,639526	42,143620
1496	292,132385	958,706177	42,553997
1500	295,971893	959,877014	41,811558
1504	299,814514	960,656189	42,131748
1508	303,658936	961,104126	41,896378
1512	307,496002	959,262451	42,288635
1516	311,334869	959,716614	43,414719
1520	315,171082	959,054138	43,008499
1524	319,012238	960,289551	44,321861
1528	322,851105	959,720764	44,152390
1532	326,692688	960,391602	42,799850
1536	330,532928	960,060364	41,769222
1540	334,371124	959,549927	37,834343
1544	338,212769	960,412476	40,767799
1548	342,056213	960,858276	42,712807
1552	345,894806	959,647888	43,128563
1556	349,733154	959,589539	43,770374
1560	353,567627	958,620789	45,079903
1564	357,405029	959,349976	44,038456
1568	1,252542	961,874939	43,555000
1572	5,097575	961,258301	40,598686
1576	8,941633	961,014526	39,822224
1580	12,774767	958,283264	42,323715
1584	16,605108	957,585388	42,449902
1588	20,444767	959,914551	45,045860
1592	24,288492	960,931213	43,539631
1596	28,139225	962,683289	42,354454
1600	31,983116	960,972900	42,253883
1604	35,815834	958,179138	43,965374
1608	39,654057	959,556213	42,859756
1612	43,490093	959,008301	44,326046
1616	47,331268	960,293701	44,001205
1620	51,172993	960,431213	41,477016
1624	55,014267	960,318726	41,075470
1628	58,853432	959,791626	41,204853
1632	62,694592	960,289551	40,948208
1636	66,535942	960,337463	42,992687
1640	70,375107	959,791626	45,365070
1644	74,213074	959,491638	43,143650
1648	78,048302	958,806213	45,962811
1652	81,886017	959,429138	45,421131
1656	85,728111	960,522888	43,662254
1660	89,573647	961,385376	42,710159
1664	93,420242	961,647888	40,910809
1668	97,260246	960,002014	39,642914
1672	101,095573	958,831177	43,551144
1676	104,928917	958,335388	42,939354
1680	108,769325	960,102051	46,040161
1684	112,609032	959,927063	45,960014
1688	116,447639	959,652039	43,277191
1692	120,289635	960,497864	43,278019
1696	124,136978	961,835388	41,064964
1700	127,981949	961,243713	41,367878
1704	131,818512	959,141602	43,058224
1708	135,655624	959,277039	42,343063
1712	139,486359	957,683289	43,282898
1716	143,322708	959,087463	43,761696
1720	147,170349	961,910400	42,769520
1724	151,022141	962,945801	42,496319
1728	154,863754	960,406189	41,682606
1732	158,700989	959,308289	42,175301
1736	162,532715	957,931213	43,767647
1740	166,367554	958,710388	43,003048
1744	170,213181	961,404114	42,468391
1748	174,054138	960,239563	42,154942
1752	177,899719	961,397888	41,123425
1756	181,741302	960,395813	40,779202
1760	185,578247	959,235352	42,189575
1764	189,418213	959,991638	43,688683
1768	193,255432	959,302063	43,585854
1772	197,099319	960,972900	43,187359
1776	200,935760	959,112427	42,540417
1780	204,768280	958,129150	48,072578
1784	208,609100	960,204102	42,096607
1788	212,457321	962,054138	41,513287
1792	216,301880	961,139526	40,026169
1796	220,141357	959,868713	40,785755
1800	223,973541	958,047852	42,901440
1804	227,812210	959,666626	42,482662
1808	231,649612	959,349976	45,086571
1812	235,494934	961,331177	43,693439
1816	239,338013	960,768677	43,060005
1820	243,182663	961,162476	39,316963
1824	247,022903	960,062439	39,824886
1828	250,861053	959,537476	41,269691
1832	254,698059	959,252014	42,394085
1836	258,534485	959,106201	43,515602
1840	262,376343	960,464539	41,634491
1844	266,215851	959,877014	41,407322
1848	270,057007	960,285400	41,779213
1852	273,898376	960,341614	42,801426
1856	277,742157	960,949951	41,619896
1860	281,581055	959,724976	42,435547
1864	285,420471	959,847900	40,514420
1868	289,260559	960,024963	39,901909
1872	293,098419	959,468689	41,175461
1876	296,939392	960,241638	41,146091
1880	300,783264	960,968689	40,569786
1884	304,625397	960,533264	41,246147
1888	308,462311	959,224976	42,088779
1892	312,299072	959,189514	43,200024
1896	316,139832	960,191650	42,906029
1900	319,978363	959,635376	42,807182
1904	323,817841	959,866638	42,599308
1908	327,659363	960,381226	40,838654
1912	331,497467	959,527039	40,259834
1916	335,341583	961,027039	40,087128
1920	339,184418	960,710388	40,714474
1924	343,026642	960,552063	41,155388
1928	346,864594	959,491638	41,632484
1932	350,698029	958,360352	43,183830
1936	354,534149	959,027039	44,162834
1940	358,375702	960,389526	43,095451
1944	2,220600	961,222900	40,902302
1948	6,065484	961,220764	40,572784
1952	9,904250	959,691650	39,719479
1956	13,734709	957,614563	41,139065
1960	17,573217	959,627014	42,129128
1964	21,414207	960,247864	42,792580
1968	25,260258	961,512451	42,419659
1972	29,103592	960,833313	41,948570
1976	32,938591	958,749939	43,140568
1980	36,776592	959,499939	43,209656
1984	40,614716	959,531189	42,398521
1988	44,457458	960,685364	42,657543
1992	48,302235	961,193726	41,187035
1996	52,141399	959,791626	39,454140
2000	55,977516	959,029114	39,732044
2004	59,816174	959,664551	41,802574
2008	63,660301	961,031189	42,681824
2012	67,502090	960,447876	42,518559
2016	71,344025	960,483276	41,847713
2020	75,177063	958,260376	41,861618
2024	79,018143	960,268677	42,076672
2028	82,857391	959,812439	42,724728
2032	86,701065	960,918701	42,576859
2036	90,545723	961,164551	39,278679
2040	94,383095	959,341614	39,050976
2044	98,220840	959,437439	39,846386
2048	102,056145	958,824951	43,287365
2052	105,895973	959,958313	43,234451
2056	109,737495	960,379150	42,866280
2060	113,589134	962,910400	38,652283
2064	117,417648	957,129150	41,616787
2068	121,256935	959,820801	41,152321
2072	125,098549	960,404114	42,291332
2076	128,940582	960,506226	41,536121
2080	132,780396	959,954102	41,918900
2084	136,616837	959,110352	42,122589
2088	140,452606	958,941650	42,064362
2092	144,293106	960,127014	43,278679
2096	148,137772	961,166626	43,868073
2100	151,985153	961,845764	42,033070
2104	155,823685	959,633301	41,315495
2108	159,658798	958,777039	43,495857
2112	163,500015	960,304138	41,501938
2116	167,340332	960,079102	40,109875
2120	171,181046	960,179138	40,758659
2124	175,020996	959,987427	40,390156
2128	178,859970	959,743713	40,886570
2132	182,697266	959,320801	41,606991
2136	186,539703	960,612427	42,500694
2140	190,384857	961,285400	45,386444
2144	194,220428	958,893677	42,411640
2148	198,055862	958,858276	41,992157
2152	201,889969	958,529114	42,745605
2156	205,730270	960,074951	42,558632
2160	209,577835	961,889526	40,573235
2164	213,426010	962,043701	40,819191
2168	217,265152	959,785400	40,580589
2172	221,098404	958,314514	42,064400
2176	224,933060	958,664551	44,003563
2180	228,768356	958,820801	45,621429
2184	232,607468	959,781189	44,848557
2188	236,457626	962,537476	41,367588
2192	240,302002	961,093689	41,445866
2196	244,136841	958,710388	41,003914
2200	247,975555	959,679138	41,592163
2204	251,815414	959,964539	41,628609
2208	255,656570	960,287476	42,686783
2212	259,493622	959,262451	42,967018
2216	263,329315	958,920776	43,582905
2220	267,170502	960,304138	43,308201
2224	271,013641	960,783264	44,050293
2228	274,854797	960,285400	43,562447
2232	278,698578	960,949951	41,547150
2236	282,535736	959,287476	42,105453
2240	286,369965	958,552063	40,417515
2244	290,204559	958,649963	43,334709
2248	294,048035	960,872864	43,940399
2252	297,893097	961,264526	37,451912
2256	301,739380	961,566650	42,466122
2260	305,578369	959,747864	41,652981
2264	309,418793	960,106201	41,123398
2268	313,255554	959,193726	43,986794
2272	317,089844	958,572876	45,995815
2276	320,930145	960,070801	43,133469
2280	324,768402	959,566650	42,064129
2284	328,609711	960,324951	40,392708
2288	332,455322	961,402039	41,674797
2292	336,297638	960,579102	42,445324
2296	340,139496	960,464539	40,457798
2300	343,979309	959,954102	42,861023
2304	347,812195	958,227051	44,728271
2308	351,647247	958,756226	45,306747
2312	355,489990	960,685364	43,963783
2316	359,335144	961,289551	41,353374
2320	3,182458	961,831177	40,719215
2324	7,023133	960,168701	39,485291
2328	10,860525	959,347900	40,703262
2332	14,695467	958,735352	41,875984
2336	18,536367	960,224976	42,516621
2340	22,381350	961,245789	43,285870
2344	26,219101	959,437439	42,218609
2348	30,056458	959,339539	43,997089
2352	33,899960	960,874939	40,911823
2356	37,742867	960,727051	41,131294
2360	41,580818	959,487427	40,127396
2364	45,418518	959,424927	41,435440
2368	49,254173	958,914551	41,732201
2372	53,088608	958,608276	43,622322
2376	56,927467	959,714539	42,847858
2380	60,775482	962,004150	43,120892
2384	64,620064	961,145813	42,535065
2388	68,460632	960,141602	41,722191
2392	72,295197	958,641602	42,277813
2396	76,131493	959,072876	41,792591
2400	79,970551	959,764526	43,327751
2404	83,814278	960,931213	44,095043
2408	87,657852	960,893677	41,126781
2412	91,498558	960,177063	41,165386
2416	95,338135	959,893677	41,713207
2420	99,176048	959,479126	42,781319
2424	103,016632	960,145813	45,033730
2428	106,855209	959,643677	43,464714
2432	110,695023	959,954102	43,538864
2436	114,531158	959,033264	43,980934
2440	118,371956	960,199951	42,171906
2444	122,215141	960,795776	41,958832
2448	126,057709	960,641602	41,911140
2452	129,899918	960,552063	41,914066
2456	133,738998	959,770813	41,485867
2460	137,570206	957,799927	43,078526
